code,code_system,paraphrased_desc,short_desc,category,license_status,version_year
G9284,HCPCS,nsclc-nos with an explanation,,Services,free,2025
G9285,HCPCS,Specimen site other than anatomic location of lung or is not classified as non,Site not small cell lung ca 00      9,Services,free,2025
G9285,HCPCS,small cell lung cancer,,Services,free,2025
G9286,HCPCS,Antibiotic regimen prescribed within 10 days after onset of symptoms,Antibio rx w in 10d of sympt00      9,Services,free,2025
G9287,HCPCS,Antibiotic regimen not prescribed within 10 days after onset of symptoms,No antibio w in 10d of sympt00      9,Services,free,2025
G9288,HCPCS,Documentation of medical reason(s) for not reporting the histological type or,Doc medrsn no hist type rpt 00      9,Services,free,2025
G9288,HCPCS,"nsclc-nos classification with an explanation (e.g., a solitary fibrous tumor in",,Services,free,2025
G9288,HCPCS,a person with a history of non-small cell carcinoma or other documented medical,,Services,free,2025
G9288,HCPCS,reasons),,Services,free,2025
G9289,HCPCS,Non small cell lung cancer biopsy and cytology specimen report documents,Doc type nsm lung ca        00      9,Services,free,2025
G9289,HCPCS,classification into specific histologic type or classified as nsclc-nos with an,,Services,free,2025
G9289,HCPCS,explanation,,Services,free,2025
G9290,HCPCS,Non small cell lung cancer biopsy and cytology specimen report does not,No doc type nsm lung ca     00      9,Services,free,2025
G9290,HCPCS,document classification into specific histologic type or classified as,,Services,free,2025
G9290,HCPCS,nsclc-nos with an explanation,,Services,free,2025
G9291,HCPCS,"Specimen site other than anatomic location of lung, is not classified as non",Not nsm lung ca             00      9,Services,free,2025
G9291,HCPCS,small cell lung cancer or classified as nsclc-nos,,Services,free,2025
G9292,HCPCS,Documentation of medical reason(s) for not reporting pt category and a,Medrsn no pt category       00      9,Services,free,2025
G9292,HCPCS,"statement on thickness and ulceration and for pt1, mitotic rate (e.g., negative",,Services,free,2025
G9292,HCPCS,skin biopsies in a patient with a history of melanoma or other documented,,Services,free,2025
G9292,HCPCS,medical reasons),,Services,free,2025
G9293,HCPCS,Pathology report does not include the pt category and a statement on thickness,No pt category on report    00      9,Services,free,2025
G9293,HCPCS,"and ulceration and for pt1, mitotic rate",,Services,free,2025
G9294,HCPCS,Pathology report includes the pt category and a statement on thickness and,Pt cat and thck on report   00      9,Services,free,2025
G9294,HCPCS,"ulceration and for pt1, mitotic rate",,Services,free,2025
G9295,HCPCS,Specimen site other than anatomic cutaneous location,Non cutaneous loc           00      9,Services,free,2025
G9296,HCPCS,Patients with documented shared decision-making including discussion of,Doc share dec prior proc    00      9,Services,free,2025
G9296,HCPCS,"conservative (non-surgical) therapy (e.g., nsaids, analgesics, weight loss,",,Services,free,2025
G9296,HCPCS,"exercise, injections) prior to the procedure",,Services,free,2025
G9297,HCPCS,Shared decision-making including discussion of conservative (non-surgical),No doc share dec prior proc 00      9,Services,free,2025
G9297,HCPCS,"therapy (e.g., nsaids, analgesics, weight loss, exercise, injections) prior to",,Services,free,2025
G9297,HCPCS,"the procedure, not documented, reason not given",,Services,free,2025
G9298,HCPCS,Patients who are evaluated for venous thromboembolic and cardiovascular risk,Eval risk vte card 30d prior00      9,Services,free,2025
G9298,HCPCS,"factors within 30 days prior to the procedure (e.g., history of dvt, pe, mi,",,Services,free,2025
G9298,HCPCS,arrhythmia and stroke),,Services,free,2025
G9299,HCPCS,Patients who are not evaluated for venous thromboembolic and cardiovascular,No eval risk vte card prior 00      9,Services,free,2025
G9299,HCPCS,"risk factors within 30 days prior to the procedure (e.g., history of dvt, pe,",,Services,free,2025
G9299,HCPCS,"mi, arrhythmia and stroke, reason not given)",,Services,free,2025
G9300,HCPCS,Documentation of medical reason(s) for not completely infusing the prophylactic,Doc medrsn no compl antibio 00      9,Services,free,2025
G9300,HCPCS,"antibiotic prior to the inflation of the proximal tourniquet (e.g., a",,Services,free,2025
G9300,HCPCS,tourniquet was not used),,Services,free,2025
G9301,HCPCS,Patients who had the prophylactic antibiotic completely infused prior to the,Doc compl inf antibio       00      9,Services,free,2025
G9301,HCPCS,inflation of the proximal tourniquet,,Services,free,2025
G9302,HCPCS,Prophylactic antibiotic not completely infused prior to the inflation of the,Norsn incomp inf antibio    00      9,Services,free,2025
G9302,HCPCS,"proximal tourniquet, reason not given",,Services,free,2025
G9303,HCPCS,Operative report does not identify the prosthetic implant specifications,Norsn no pros info op rpt   00      9,Services,free,2025
G9303,HCPCS,"including the prosthetic implant manufacturer, the brand name of the prosthetic",,Services,free,2025
G9303,HCPCS,"implant and the size of each prosthetic implant, reason not given",,Services,free,2025
G9304,HCPCS,Operative report identifies the prosthetic implant specifications including the,Pros info op rpt            00      9,Services,free,2025
G9304,HCPCS,"prosthetic implant manufacturer, the brand name of the prosthetic implant and",,Services,free,2025
G9304,HCPCS,the size of each prosthetic implant,,Services,free,2025
G9305,HCPCS,Intervention for presence of leak of endoluminal contents through an,No interv req for leak      00      9,Services,free,2025
G9305,HCPCS,anastomosis not required,,Services,free,2025
G9306,HCPCS,Intervention for presence of leak of endoluminal contents through an,Interv req for leak         00      9,Services,free,2025
G9306,HCPCS,anastomosis required,,Services,free,2025
G9307,HCPCS,"No return to the operating room for a surgical procedure, for complications of",No ret for surg w in 30d    00      9,Services,free,2025
G9307,HCPCS,"the principal operative procedure, within 30 days of the principal operative",,Services,free,2025
G9307,HCPCS,procedure,,Services,free,2025
G9308,HCPCS,"Unplanned return to the operating room for a surgical procedure, for",Unpl ret or w/compl w/in 30d00      9,Services,free,2025
G9308,HCPCS,"complications of the principal operative procedure, within 30 days of the",,Services,free,2025
G9308,HCPCS,principal operative procedure,,Services,free,2025
G9309,HCPCS,No unplanned hospital readmission within 30 days of principal procedure,No unplnd hosp readm in 30d 00      9,Services,free,2025
G9310,HCPCS,Unplanned hospital readmission within 30 days of principal procedure,Unplnd hosp readm in 30d    00      9,Services,free,2025
G9311,HCPCS,No surgical site infection,No surg site infection      00      9,Services,free,2025
G9312,HCPCS,Surgical site infection,Surgical site infection     00      9,Services,free,2025
G9313,HCPCS,"Amoxicillin, with or without clavulanate, not prescribed as first line",Amoxic not presc as 1st line00      9,Services,free,2025
G9313,HCPCS,antibiotic at the time of diagnosis for documented reason,,Services,free,2025
G9314,HCPCS,"Amoxicillin, with or without clavulanate, not prescribed as first line",Norsn not first line amox   00      9,Services,free,2025
G9314,HCPCS,"antibiotic at the time of diagnosis, reason not given",,Services,free,2025
G9315,HCPCS,"Amoxicillin, with or without clavulanate, prescribed as a first line antibiotic",Amox w/wo clav rx           00      9,Services,free,2025
G9315,HCPCS,at the time of diagnosis,,Services,free,2025
G9316,HCPCS,Documentation of patient-specific risk assessment with a risk calculator based,Doc comm risk calc          00      9,Services,free,2025
G9316,HCPCS,"on multi-institutional clinical data, the specific risk calculator used, and",,Services,free,2025
G9316,HCPCS,communication of risk assessment from risk calculator with the patient or family,,Services,free,2025
G9317,HCPCS,Documentation of patient-specific risk assessment with a risk calculator based,No doc comm risk calc       00      9,Services,free,2025
G9317,HCPCS,"on multi-institutional clinical data, the specific risk calculator used, and",,Services,free,2025
G9317,HCPCS,communication of risk assessment from risk calculator with the patient or,,Services,free,2025
G9317,HCPCS,family not completed,,Services,free,2025
G9318,HCPCS,Imaging study named according to standardized nomenclature,Image std nomenclature      00      9,Services,free,2025
G9319,HCPCS,"Imaging study not named according to standardized nomenclature, reason not given",Image not std nomenclature  00      9,Services,free,2025
G9320,HCPCS,Documentation of medical reason(s) for not naming ct studies according to a,Medrsn no std nomenclature  00      9,Services,free,2025
G9320,HCPCS,"standardized nomenclature provided (eg, ct studies performed for radiation",,Services,free,2025
G9320,HCPCS,treatment planning or image-guided radiation treatment delivery),,Services,free,2025
G9321,HCPCS,Count of previous ct (any type of ct) and cardiac nuclear medicine (myocardial,Prev ct nuc med cnt doc 12mo00      9,Services,free,2025
G9321,HCPCS,perfusion or infarct avid imaging) studies documented in the 12-month period,,Services,free,2025
G9321,HCPCS,prior to the current study,,Services,free,2025
G9322,HCPCS,Count of previous ct and cardiac nuclear medicine (myocardial perfusion or,No cnt ct nuc med doc 12mo  00      9,Services,free,2025
G9322,HCPCS,infarct avid imaging) studies not documented in the 12-month period prior to,,Services,free,2025
G9322,HCPCS,"the current study, reason not given",,Services,free,2025
G9323,HCPCS,Documentation of medical reason(s) for not counting previous ct and cardiac,Mdrsn no doc cnt of ct      00      9,Services,free,2025
G9323,HCPCS,"nuclear medicine (myocardial perfusion) studies (eg, ct studies performed for",,Services,free,2025
G9323,HCPCS,radiation treatment planning or image-guided radiation treatment delivery),,Services,free,2025
G9324,HCPCS,"All necessary data elements not included, reason not given",Not all data norsn          00      9,Services,free,2025
G9325,HCPCS,Ct studies not reported to a radiation dose index registry due to medical,Medrsn no ct rpt to reg     00      9,Services,free,2025
G9325,HCPCS,"reasons (eg, ct studies performed for radiation treatment planning or",,Services,free,2025
G9325,HCPCS,image-guided radiation treatment delivery),,Services,free,2025
G9326,HCPCS,Ct studies performed not reported to a radiation dose index registry that is,"Ct done no rad ds index, nrg00      9",Services,free,2025
G9326,HCPCS,"capable of collecting at a minimum all necessary data elements, reason not given",,Services,free,2025
G9327,HCPCS,Ct studies performed reported to a radiation dose index registry that is,Ct done rad ds index        00      9,Services,free,2025
G9327,HCPCS,capable of collecting at a minimum all necessary data elements,,Services,free,2025
G9328,HCPCS,Dicom format image data availability not documented in final report due to,Medrsn no dicom format doc  00      9,Services,free,2025
G9328,HCPCS,"medical reasons (eg, ct studies performed for radiation treatment planning or",,Services,free,2025
